make_year,mileage_kmpl,engine_cc,owner_count,accidents_reported,fuel_type_Electric,fuel_type_Petrol,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Kia,brand_Nissan,brand_Tesla,brand_Toyota,brand_Volkswagen,transmission_Manual,color_Blue,color_Gray,color_Red,color_Silver,color_White,service_history_Partial,insurance_valid_Yes,price_usd
2013,23.04,3000,4,0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,9004.65
2010,8.66,3000,1,2,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,6485.15
2008,14.81,3000,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,7695.89
2015,16.79,5000,3,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,14069.74
2010,23.05,1500,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,7150.11
1999,11.34,4000,2,0,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,6910.38
2003,12.91,5000,2,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,8680.96
2020,9.97,1200,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,7046.04
2022,13.87,2500,3,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,8156.16
1996,11.74,2000,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,3447.71
2012,25.99,4000,4,1,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,14922.94
2000,14.76,1500,4,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,3357.55
2003,21.45,1500,4,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,6664.71
1995,18.09,2000,4,2,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,4947.37
2003,18.02,3000,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,7551.2
2019,15.04,1200,5,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,7201.19
2010,21.85,3000,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,8627.57
2007,18.77,3000,4,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,6625.33
2003,18.48,2500,3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,9003.16
2015,15.03,2500,3,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8002.73
2007,15.85,1800,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,6337.07
2003,20.94,1000,5,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,4394.63
2005,19.15,1000,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5840.68
1998,18.62,5000,2,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,10883.26
1996,14.23,3000,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,5641.47
2023,27.72,2000,2,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,9497.09
2000,15.6,3000,2,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,5157.37
2008,17.85,1200,3,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,4312.24
1998,17.06,800,5,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,6960.3
2000,27.77,2000,4,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,6712.64
2013,16.55,1000,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,6454.72
2000,16.09,4000,4,1,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,8720.49
1996,18.59,1800,1,0,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,5264.04
2012,14.53,1800,1,2,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,7257.45
2007,18.56,5000,5,1,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,10061.16
2003,29.86,3000,2,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,8522.02
2017,19.5,2000,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,7900.97
2013,19.32,1200,5,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,5405.12
2007,14.41,4000,2,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,9200.37
2005,26.55,5000,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,11598.03
1995,27.7,1500,4,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,4759.27
2018,22.26,5000,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11894.41
2016,21.27,1500,4,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,7390.73
2001,16.83,1000,3,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2363.33
2019,19.96,1200,2,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,6169.26
2015,13.82,1500,3,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,4739.15
2009,12.37,2500,4,1,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,5995.83
1995,10.56,1200,5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1000.0
2006,20.05,3000,4,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,8947.91
2020,11.11,3000,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,11437.04
2001,15.5,5000,5,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8806.32
2009,17.69,1000,5,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,4800.45
2015,22.98,1500,2,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,6805.53
2013,15.11,3000,3,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,9321.92
2022,23.57,800,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,7922.9
2023,22.7,800,5,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,6223.27
2019,12.64,1500,3,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,6322.78
1995,23.61,1000,3,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,2771.36
2011,16.58,800,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6323.06
2011,15.51,3000,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,8369.71
1997,16.6,1000,4,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,2179.23
2006,17.98,1500,4,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,2438.64
2000,15.92,1200,5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,2985.89
2020,13.8,1000,5,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,4953.33
2005,14.24,3000,5,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,4920.07
1997,18.69,1200,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,5754.94
2002,17.2,4000,5,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6797.88
2008,20.64,5000,5,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,8530.45
2008,18.26,1800,4,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,7115.01
2004,18.39,4000,4,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,9622.29
1996,20.96,1200,5,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,3329.37
2008,25.09,1800,5,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7060.37
2003,25.3,5000,3,1,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,10387.18
1997,24.7,2000,2,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,8905.27
2015,22.35,4000,4,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,9797.07
2020,28.43,3000,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,11563.04
2002,20.19,1000,4,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,4577.05
2010,19.63,1000,3,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,5180.24
1996,29.22,1800,2,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,4717.77
2000,5.0,1800,3,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,3614.69
2022,16.93,1800,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,8326.72
2015,24.26,1500,2,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,11744.9
2023,22.9,3000,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,12972.88
2020,30.83,1800,2,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,10865.73
2019,18.54,800,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,6958.86
